score_fused,score_alone
-17.665440253205436,-17.922370897427054
-17.594564337505762,-17.649521085706812
-17.60885648358678,-17.653662061681196
-17.608735023222206,-17.685060559473786
-17.64695897615859,-17.637081353391693
-17.647059117727153,-17.649095910650313
-17.596552375937176,-17.681425966487485
-17.563746252418422,-17.681425966487485
-17.596552375937176,-17.63885941523202
-17.596552375937176,-17.63885941523202
-17.63823852864532,-17.638968292300493
-17.587701453615754,-17.63885941523202
-17.625310382961477,-17.63885941523202
-17.563900335750777,-17.65098780055163
-17.563871733371283,-17.61480763752925
-17.563871733371283,-17.61480763752925
-17.563900335750777,-17.65109667762011
-17.625419260029954,-17.65109667762011
-17.625419260029954,-17.65109667762011
-17.58913021993909,-17.61480763752925
-17.603526741474663,-17.625310382961477
-17.587810330684228,-17.625419260029954
-17.587701453615754,-17.625310382961477
-17.587701453615754,-17.625310382961477
-17.587701453615754,-17.65098780055163
-17.587701453615754,-17.65098780055163
-17.596661253005653,-17.625419260029954
-17.542116694263967,-17.625310382961477
-17.542116694263967,-17.625310382961477
-17.54208445495486,-17.625419260029954
-17.542116694263967,-17.625310382961477
-17.639182261930053,-17.625419260029954
-17.63983276401699,-17.62616990368545
-17.63983276401699,-17.62616990368545
-17.638973243293012,-17.625310382961477
-17.639182261930053,-17.625419260029954
-17.639073384861575,-17.625310382961477
-17.638973243293012,-17.65098780055163
-17.638973243293012,-17.65098780055163
-17.63908212036149,-17.65109667762011
-17.622378848511076,-17.633231906462672
-17.622378848511076,-17.633231906462672
-17.622378848511076,-17.633075165520747
-17.622378848511076,-17.633231906462672
-17.639073384861575,-17.65098780055163
-17.560693940205272,-17.60698581401703
-17.560693940205272,-17.60698581401703
-17.60698581401703,-17.60698581401703
-17.60698581401703,-17.60698581401703
-17.60698581401703,-17.60698581401703
-17.60698581401703,-17.60698581401703
-17.545017707330103,-17.56456798792943
-17.545017707330103,-17.564564946661196
-17.590391419235097,-17.564564946661196
-17.545017707330103,-17.564721687603114
-17.545017707330103,-17.590391419235097
-17.59054816017702,-17.59054816017702
-17.590394460503333,-17.590394460503333
-17.59054816017702,-17.59054816017702
-17.590391419235097,-17.590391419235097
-17.590394460503333,-17.590394460503333
-17.590394460503333,-17.590394460503333
-17.590394460503333,-17.590394460503333
-17.590391419235097,-17.590391419235097
-17.661055714405904,-17.661055714405904
-17.661055714405904,-17.661055714405904
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.54853457375492,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.54853457375492
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.532844871317145
-17.532844871317145,-17.60044482793404
-17.532844871317145,-17.60028808699212
-17.532844871317145,-17.600396964060597
-17.532844871317145,-17.60028808699212
-17.532844871317145,-17.600396964060597
-17.532844871317145,-17.60055370500252
-17.532844871317145,-17.60044482793404
-17.532844871317145,-17.600291128260356
-17.532844871317145,-17.600396964060597
-17.60028808699212,-17.60028808699212
-17.60055370500252,-17.60055370500252
-17.60044482793404,-17.60044482793404
-17.60028808699212,-17.60028808699212
-17.600396964060597,-17.600396964060597
-17.600400005328833,-17.600400005328833
-17.564264664911658,-17.564264664911658
-17.56410792396974,-17.56410792396974
-17.564264664911658,-17.564264664911658
-17.564110965237976,-17.564110965237976
-17.56410792396974,-17.56410792396974
-17.564264664911658,-17.564264664911658
-17.56410792396974,-17.56410792396974
-17.60028808699212,-17.60028808699212
-17.60055370500252,-17.60055370500252
-17.600396964060597,-17.600396964060597
-17.532844871317145,-17.60055370500252
-17.60044482793404,-17.60044482793404
-17.600291128260356,-17.600291128260356
-17.564110965237976,-17.564110965237976
